SocialInfo,Avro,0,64,1699001824096,16
SocialInfo,Avro,0,64,1699001825127,53
SocialInfo,Avro,0,64,1699001825996,42
SocialInfo,Avro,0,64,1699001826997,37
SocialInfo,Avro,0,64,1699001828014,44
SocialInfo,Avro,0,64,1699001829046,33
SocialInfo,Avro,0,64,1699001830022,47
SocialInfo,Avro,0,64,1699001830995,37
SocialInfo,Avro,0,64,1699001832010,43
SocialInfo,Avro,0,64,1699001833014,42
SocialInfo,Avro,0,64,1699001833991,42
SocialInfo,Avro,0,64,1699001834990,38
SocialInfo,Avro,0,64,1699001835991,39
SocialInfo,Avro,0,64,1699001837002,39
SocialInfo,Avro,0,64,1699001838001,42
SocialInfo,CapnProto,0,64,1699001839008,14
SocialInfo,CapnProto,0,64,1699001840061,0
SocialInfo,CapnProto,0,64,1699001841056,0
SocialInfo,CapnProto,0,64,1699001841992,0
SocialInfo,CapnProto,0,64,1699001842990,53
SocialInfo,CapnProto,0,64,1699001844020,39
SocialInfo,CapnProto,0,64,1699001845002,43
SocialInfo,CapnProto,0,64,1699001846013,45
SocialInfo,CapnProto,0,64,1699001847055,40
SocialInfo,CapnProto,0,64,1699001848012,41
SocialInfo,CapnProto,0,64,1699001849029,40
SocialInfo,CapnProto,0,64,1699001849993,37
SocialInfo,CapnProto,0,64,1699001851027,45
SocialInfo,CapnProto,0,64,1699001852009,41
SocialInfo,CapnProto,0,64,1699001853022,44
SocialInfo,CapnProto,0,64,1699001854026,41
SocialInfo,FlatBuffers,0,64,1699001854997,13
SocialInfo,FlatBuffers,0,64,1699001856124,0
SocialInfo,FlatBuffers,0,64,1699001857051,0
SocialInfo,FlatBuffers,0,64,1699001858036,0
SocialInfo,FlatBuffers,0,64,1699001858999,9
SocialInfo,FlatBuffers,0,64,1699001860003,49
SocialInfo,FlatBuffers,0,64,1699001860996,53
SocialInfo,FlatBuffers,0,64,1699001862053,42
SocialInfo,FlatBuffers,0,64,1699001863025,41
SocialInfo,FlatBuffers,0,64,1699001864007,50
SocialInfo,FlatBuffers,0,64,1699001864994,40
SocialInfo,FlatBuffers,0,64,1699001865991,38
SocialInfo,FlatBuffers,0,64,1699001866987,31
SocialInfo,FlatBuffers,0,64,1699001867993,53
SocialInfo,FlatBuffers,0,64,1699001869009,42
SocialInfo,FlatBuffers,0,64,1699001870043,45
SocialInfo,FlatBuffers,0,64,1699001870995,39
SocialInfo,FlatBuffers,0,64,1699001872021,41
SocialInfo,MessagePack-CSharp,0,64,1699001872993,18
SocialInfo,MessagePack-CSharp,0,64,1699001874316,0
SocialInfo,MessagePack-CSharp,0,64,1699001875142,0
SocialInfo,MessagePack-CSharp,0,64,1699001875991,0
SocialInfo,MessagePack-CSharp,0,64,1699001877140,36
SocialInfo,MessagePack-CSharp,0,64,1699001877991,54
SocialInfo,MessagePack-CSharp,0,64,1699001878987,44
SocialInfo,MessagePack-CSharp,0,64,1699001880031,45
SocialInfo,MessagePack-CSharp,0,64,1699001880994,38
SocialInfo,MessagePack-CSharp,0,64,1699001882006,41
SocialInfo,MessagePack-CSharp,0,64,1699001882994,31
SocialInfo,MessagePack-CSharp,0,64,1699001884028,57
SocialInfo,MessagePack-CSharp,0,64,1699001885008,43
SocialInfo,MessagePack-CSharp,0,64,1699001885990,38
SocialInfo,MessagePack-CSharp,0,64,1699001887017,47
SocialInfo,MessagePack-CSharp,0,64,1699001887989,44
SocialInfo,MessagePack-CSharp,0,64,1699001888997,41
SocialInfo,MessagePack-CSharp,0,64,1699001890006,32
SocialInfo,Newtonsoft.Json,0,64,1699001890992,13
SocialInfo,Newtonsoft.Json,0,64,1699001892020,28
SocialInfo,Newtonsoft.Json,0,64,1699001893001,40
SocialInfo,Newtonsoft.Json,0,64,1699001894003,35
SocialInfo,Newtonsoft.Json,0,64,1699001894997,32
SocialInfo,Newtonsoft.Json,0,64,1699001896007,41
SocialInfo,Newtonsoft.Json,0,64,1699001897002,44
SocialInfo,Newtonsoft.Json,0,64,1699001898013,37
SocialInfo,Newtonsoft.Json,0,64,1699001898990,43
SocialInfo,Newtonsoft.Json,0,64,1699001900000,28
SocialInfo,Newtonsoft.Json,0,64,1699001901088,27
SocialInfo,Newtonsoft.Json,0,64,1699001902002,46
SocialInfo,Newtonsoft.Json,0,64,1699001902992,34
SocialInfo,Newtonsoft.Json,0,64,1699001903988,37
SocialInfo,Newtonsoft.Json,0,64,1699001904999,42
SocialInfo,Newtonsoft.Json,0,64,1699001906010,32
SocialInfo,Newtonsoft.Json,0,64,1699001907004,28
SocialInfo,Newtonsoft.Json,0,64,1699001908003,47
SocialInfo,Newtonsoft.Json,0,64,1699001909003,34
SocialInfo,Newtonsoft.Json,0,64,1699001909991,44
SocialInfo,Newtonsoft.Json,0,64,1699001910988,34
SocialInfo,Newtonsoft.Json,0,64,1699001911998,39
SocialInfo,Newtonsoft.Json,0,64,1699001912999,39
SocialInfo,Newtonsoft.Json,0,64,1699001913992,42
SocialInfo,Newtonsoft.Json,0,64,1699001915000,41
SocialInfo,Newtonsoft.Json,0,64,1699001916026,43
SocialInfo,Newtonsoft.Json,0,64,1699001917004,42
SocialInfo,Newtonsoft.Json,0,64,1699001917991,42
SocialInfo,Newtonsoft.Json,0,64,1699001918987,44
SocialInfo,Newtonsoft.Json,0,64,1699001920003,30
SocialInfo,Newtonsoft.Json,0,64,1699001920989,35
SocialInfo,Protobuf,0,64,1699001922011,3
SocialInfo,Protobuf,0,64,1699001922998,39
SocialInfo,Protobuf,0,64,1699001923991,34
SocialInfo,Protobuf,0,64,1699001924990,40
SocialInfo,Protobuf,0,64,1699001925999,37
SocialInfo,Protobuf,0,64,1699001926992,36
SocialInfo,Protobuf,0,64,1699001928002,36
SocialInfo,Protobuf,0,64,1699001929002,35
SocialInfo,Protobuf,0,64,1699001929991,35
SocialInfo,Protobuf,0,64,1699001930990,39
SocialInfo,Protobuf,0,64,1699001932001,37
SocialInfo,Protobuf,0,64,1699001933000,29
SocialInfo,Protobuf,0,64,1699001934001,47
SocialInfo,Protobuf,0,64,1699001935020,45
SocialInfo,Protobuf,0,64,1699001935992,32
SocialInfo,Protobuf,0,64,1699001936998,38
SocialInfo,Protobuf,0,64,1699001937989,39
SocialInfo,Protobuf,0,64,1699001938998,42
SocialInfo,Protobuf,0,64,1699001939995,38
SocialInfo,Protobuf,0,64,1699001940988,35
SocialInfo,Protobuf,0,64,1699001941994,35
SocialInfo,Protobuf,0,64,1699001942997,31
SocialInfo,Protobuf,0,64,1699001943994,45
SocialInfo,Protobuf,0,64,1699001944999,37
SocialInfo,Protobuf,0,64,1699001945994,39
SocialInfo,Protobuf,0,64,1699001947006,42
SocialInfo,Protobuf,0,64,1699001947997,31
SocialInfo,Protobuf,0,64,1699001948990,32
SocialInfo,Protobuf,0,64,1699001949987,35
SocialInfo,Protobuf,0,64,1699001951001,36
SocialInfo,Protobuf,0,64,1699001951989,40
SocialInfo,Protobuf,0,64,1699001952991,31
SocialInfo,Protobuf,0,64,1699001954019,38
SocialInfo,Protobuf,0,64,1699001954998,37
SocialInfo,Protobuf,0,64,1699001955998,44
SocialInfo,Protobuf,0,64,1699001957007,46
SocialInfo,Protobuf,0,64,1699001958062,42
SocialInfo,Protobuf,0,64,1699001959012,40
SocialInfo,Protobuf,0,64,1699001959994,45
SocialInfo,Thrift,0,64,1699001960986,15
SocialInfo,Thrift,0,64,1699001961990,24
SocialInfo,Thrift,0,64,1699001962994,46
SocialInfo,Thrift,0,64,1699001964003,42
SocialInfo,Thrift,0,64,1699001964994,41
SocialInfo,Thrift,0,64,1699001965989,32
SocialInfo,Thrift,0,64,1699001967006,31
SocialInfo,Thrift,0,64,1699001967995,44
SocialInfo,Thrift,0,64,1699001968992,45
SocialInfo,Thrift,0,64,1699001969994,38
SocialInfo,Thrift,0,64,1699001970991,35
SocialInfo,Thrift,0,64,1699001972015,39
SocialInfo,Thrift,0,64,1699001973005,43
SocialInfo,Thrift,0,64,1699001974001,36
SocialInfo,Thrift,0,64,1699001974997,37
SocialInfo,Thrift,0,64,1699001976052,36
SocialInfo,Thrift,0,64,1699001976994,33
SocialInfo,Thrift,0,64,1699001977987,39
SocialInfo,Thrift,0,64,1699001979001,44
SocialInfo,Thrift,0,64,1699001979994,34
SocialInfo,Thrift,0,64,1699001980989,36
SocialInfo,Thrift,0,64,1699001981988,31
SocialInfo,Thrift,0,64,1699001982993,29
SocialInfo,Thrift,0,64,1699001984001,34
SocialInfo,Thrift,0,64,1699001985010,28
SocialInfo,Thrift,0,64,1699001985988,37
SocialInfo,Thrift,0,64,1699001986995,42
SocialInfo,Thrift,0,64,1699001987997,35
SocialInfo,Thrift,0,64,1699001988999,32
SocialInfo,Thrift,0,64,1699001989997,41
SocialInfo,Thrift,0,64,1699001991000,41
SocialInfo,Thrift,0,64,1699001992019,43
SocialInfo,Thrift,0,64,1699001993078,35
SocialInfo,Thrift,0,64,1699001993999,44
SocialInfo,Thrift,0,64,1699001995010,37
SocialInfo,Thrift,0,64,1699001996005,37
SocialInfo,Thrift,0,64,1699001996991,33
SocialInfo,Thrift,0,64,1699001998038,46
SocialInfo,Thrift,0,64,1699001998990,38
SocialInfo,Thrift,0,64,1699001999998,40
SocialInfo,Avro,0,128,1699002000993,11
SocialInfo,Avro,0,128,1699002001987,36
SocialInfo,Avro,0,128,1699002003001,40
SocialInfo,Avro,0,128,1699002003994,40
SocialInfo,Avro,0,128,1699002004998,37
SocialInfo,Avro,0,128,1699002006060,38
SocialInfo,Avro,0,128,1699002006992,38
SocialInfo,Avro,0,128,1699002007993,38
SocialInfo,Avro,0,128,1699002009002,37
SocialInfo,Avro,0,128,1699002010001,38
SocialInfo,Avro,0,128,1699002010990,34
SocialInfo,Avro,0,128,1699002011992,40
SocialInfo,Avro,0,128,1699002013001,36
SocialInfo,Avro,0,128,1699002014014,32
SocialInfo,Avro,0,128,1699002014992,36
SocialInfo,Avro,0,128,1699002016000,31
SocialInfo,Avro,0,128,1699002017004,38
SocialInfo,Avro,0,128,1699002017991,36
SocialInfo,Avro,0,128,1699002018990,36
SocialInfo,Avro,0,128,1699002020012,34
SocialInfo,Avro,0,128,1699002020996,32
SocialInfo,Avro,0,128,1699002021988,30
SocialInfo,Avro,0,128,1699002023002,37
SocialInfo,Avro,0,128,1699002024000,34
SocialInfo,Avro,0,128,1699002025009,35
SocialInfo,Avro,0,128,1699002026002,39
SocialInfo,Avro,0,128,1699002027000,34
SocialInfo,Avro,0,128,1699002028020,37
SocialInfo,Avro,0,128,1699002028990,39
SocialInfo,Avro,0,128,1699002029999,29
SocialInfo,Avro,0,128,1699002031008,36
SocialInfo,Avro,0,128,1699002032000,29
SocialInfo,Avro,0,128,1699002033019,31
SocialInfo,Avro,0,128,1699002033996,28
SocialInfo,Avro,0,128,1699002034995,40
SocialInfo,Avro,0,128,1699002035989,39
SocialInfo,Avro,0,128,1699002037015,33
SocialInfo,Avro,0,128,1699002037997,32
SocialInfo,Avro,0,128,1699002039003,33
SocialInfo,Avro,0,128,1699002040090,44
SocialInfo,Avro,0,128,1699002040995,37
SocialInfo,Avro,0,128,1699002041989,39
SocialInfo,Avro,0,128,1699002042993,41
SocialInfo,Avro,0,128,1699002043991,38
SocialInfo,Avro,0,128,1699002044990,33
SocialInfo,Avro,0,128,1699002045992,33
SocialInfo,Avro,0,128,1699002047008,42
SocialInfo,Avro,0,128,1699002047990,40
SocialInfo,Avro,0,128,1699002048999,35
SocialInfo,Avro,0,128,1699002049997,40
SocialInfo,Avro,0,128,1699002050991,34
SocialInfo,Avro,0,128,1699002052000,36
SocialInfo,Avro,0,128,1699002053014,40
SocialInfo,Avro,0,128,1699002054003,36
SocialInfo,Avro,0,128,1699002055003,43
SocialInfo,Avro,0,128,1699002056006,34
SocialInfo,Avro,0,128,1699002056995,30
SocialInfo,Avro,0,128,1699002058021,42
SocialInfo,Avro,0,128,1699002059000,32
SocialInfo,Avro,0,128,1699002060005,43
SocialInfo,Avro,0,128,1699002061003,33
SocialInfo,Avro,0,128,1699002061998,28
SocialInfo,Avro,0,128,1699002062988,32
SocialInfo,Avro,0,128,1699002063997,31
SocialInfo,Avro,0,128,1699002065014,22
SocialInfo,Avro,0,128,1699002065991,39
SocialInfo,Avro,0,128,1699002067020,43
SocialInfo,Avro,0,128,1699002067992,35
SocialInfo,Avro,0,128,1699002068989,34
SocialInfo,Avro,0,128,1699002069994,35
SocialInfo,Avro,0,128,1699002071017,44
SocialInfo,Avro,0,128,1699002072104,36
SocialInfo,Avro,0,128,1699002073015,40
SocialInfo,Avro,0,128,1699002074007,39
SocialInfo,Avro,0,128,1699002074998,38
SocialInfo,Avro,0,128,1699002075997,37
SocialInfo,Avro,0,128,1699002077017,41
SocialInfo,Avro,0,128,1699002077992,39
SocialInfo,Avro,0,128,1699002079018,44
SocialInfo,Avro,0,128,1699002080004,37
SocialInfo,Avro,0,128,1699002080991,35
SocialInfo,Avro,0,128,1699002082004,42
SocialInfo,CapnProto,0,128,1699002082992,24
SocialInfo,CapnProto,0,128,1699002083989,35
SocialInfo,CapnProto,0,128,1699002084998,33
SocialInfo,CapnProto,0,128,1699002085996,35
SocialInfo,CapnProto,0,128,1699002086991,37
SocialInfo,CapnProto,0,128,1699002088047,32
SocialInfo,CapnProto,0,128,1699002089001,39
SocialInfo,CapnProto,0,128,1699002090002,41
SocialInfo,CapnProto,0,128,1699002090997,33
SocialInfo,CapnProto,0,128,1699002092002,35
SocialInfo,CapnProto,0,128,1699002092991,34
SocialInfo,CapnProto,0,128,1699002094087,49
SocialInfo,CapnProto,0,128,1699002095002,33
SocialInfo,CapnProto,0,128,1699002095997,35
SocialInfo,CapnProto,0,128,1699002096998,38
SocialInfo,CapnProto,0,128,1699002098003,38
SocialInfo,CapnProto,0,128,1699002099002,36
SocialInfo,CapnProto,0,128,1699002099989,32
SocialInfo,CapnProto,0,128,1699002100999,32
SocialInfo,CapnProto,0,128,1699002102016,41
SocialInfo,CapnProto,0,128,1699002102987,39
SocialInfo,CapnProto,0,128,1699002103999,32
SocialInfo,CapnProto,0,128,1699002105003,38
SocialInfo,CapnProto,0,128,1699002105996,32
SocialInfo,CapnProto,0,128,1699002106991,38
SocialInfo,CapnProto,0,128,1699002108004,39
SocialInfo,CapnProto,0,128,1699002108997,37
SocialInfo,CapnProto,0,128,1699002110002,39
SocialInfo,CapnProto,0,128,1699002110986,32
SocialInfo,CapnProto,0,128,1699002112029,37
SocialInfo,CapnProto,0,128,1699002113000,31
SocialInfo,CapnProto,0,128,1699002114021,32
SocialInfo,CapnProto,0,128,1699002114994,34
SocialInfo,CapnProto,0,128,1699002116002,31
SocialInfo,CapnProto,0,128,1699002117019,35
SocialInfo,CapnProto,0,128,1699002118015,37
SocialInfo,CapnProto,0,128,1699002119000,42
SocialInfo,CapnProto,0,128,1699002120008,33
SocialInfo,CapnProto,0,128,1699002120989,30
SocialInfo,CapnProto,0,128,1699002122002,41
SocialInfo,CapnProto,0,128,1699002123002,36
SocialInfo,CapnProto,0,128,1699002124000,36
SocialInfo,CapnProto,0,128,1699002125012,33
SocialInfo,CapnProto,0,128,1699002125990,30
SocialInfo,CapnProto,0,128,1699002126997,41
SocialInfo,CapnProto,0,128,1699002127991,39
SocialInfo,CapnProto,0,128,1699002128992,31
SocialInfo,CapnProto,0,128,1699002129993,36
SocialInfo,CapnProto,0,128,1699002131001,36
SocialInfo,CapnProto,0,128,1699002131991,36
SocialInfo,CapnProto,0,128,1699002133028,38
SocialInfo,CapnProto,0,128,1699002134006,39
SocialInfo,CapnProto,0,128,1699002134995,29
SocialInfo,CapnProto,0,128,1699002135999,33
SocialInfo,CapnProto,0,128,1699002136995,34
SocialInfo,CapnProto,0,128,1699002137995,32
SocialInfo,CapnProto,0,128,1699002139002,32
SocialInfo,CapnProto,0,128,1699002139998,30
SocialInfo,CapnProto,0,128,1699002140994,30
SocialInfo,CapnProto,0,128,1699002142007,39
SocialInfo,CapnProto,0,128,1699002143001,33
SocialInfo,CapnProto,0,128,1699002144003,30
SocialInfo,CapnProto,0,128,1699002144989,30
SocialInfo,CapnProto,0,128,1699002146013,33
SocialInfo,CapnProto,0,128,1699002147004,36
SocialInfo,CapnProto,0,128,1699002147999,34
SocialInfo,CapnProto,0,128,1699002148994,38
SocialInfo,CapnProto,0,128,1699002149996,33
SocialInfo,CapnProto,0,128,1699002150998,37
SocialInfo,CapnProto,0,128,1699002151993,33
SocialInfo,CapnProto,0,128,1699002152998,37
SocialInfo,CapnProto,0,128,1699002154005,33
SocialInfo,CapnProto,0,128,1699002154990,32
SocialInfo,CapnProto,0,128,1699002156001,32
SocialInfo,CapnProto,0,128,1699002156987,32
SocialInfo,CapnProto,0,128,1699002158019,32
SocialInfo,FlatBuffers,0,128,1699002158998,18
SocialInfo,FlatBuffers,0,128,1699002160014,44
SocialInfo,FlatBuffers,0,128,1699002160996,44
SocialInfo,FlatBuffers,0,128,1699002161996,31
SocialInfo,FlatBuffers,0,128,1699002163005,40
SocialInfo,FlatBuffers,0,128,1699002163999,40
SocialInfo,FlatBuffers,0,128,1699002165003,34
SocialInfo,FlatBuffers,0,128,1699002166001,32
SocialInfo,FlatBuffers,0,128,1699002166993,33
SocialInfo,FlatBuffers,0,128,1699002168005,33
SocialInfo,FlatBuffers,0,128,1699002168997,41
SocialInfo,FlatBuffers,0,128,1699002169999,36
SocialInfo,FlatBuffers,0,128,1699002171006,42
SocialInfo,FlatBuffers,0,128,1699002171995,33
SocialInfo,FlatBuffers,0,128,1699002173019,35
SocialInfo,FlatBuffers,0,128,1699002174002,37
SocialInfo,FlatBuffers,0,128,1699002175001,31
SocialInfo,FlatBuffers,0,128,1699002176011,39
SocialInfo,FlatBuffers,0,128,1699002176990,27
SocialInfo,FlatBuffers,0,128,1699002178005,34
SocialInfo,FlatBuffers,0,128,1699002178992,33
SocialInfo,FlatBuffers,0,128,1699002179988,36
SocialInfo,FlatBuffers,0,128,1699002180993,34
SocialInfo,FlatBuffers,0,128,1699002182013,35
SocialInfo,FlatBuffers,0,128,1699002182992,37
SocialInfo,FlatBuffers,0,128,1699002183990,44
SocialInfo,FlatBuffers,0,128,1699002185003,33
SocialInfo,FlatBuffers,0,128,1699002186004,32
SocialInfo,FlatBuffers,0,128,1699002187007,40
SocialInfo,FlatBuffers,0,128,1699002187994,34
SocialInfo,FlatBuffers,0,128,1699002189000,38
SocialInfo,FlatBuffers,0,128,1699002190007,34
SocialInfo,FlatBuffers,0,128,1699002190994,34
SocialInfo,FlatBuffers,0,128,1699002192017,43
SocialInfo,FlatBuffers,0,128,1699002193018,36
SocialInfo,FlatBuffers,0,128,1699002193991,35
SocialInfo,FlatBuffers,0,128,1699002194995,32
SocialInfo,FlatBuffers,0,128,1699002195998,32
SocialInfo,FlatBuffers,0,128,1699002197008,32
SocialInfo,FlatBuffers,0,128,1699002197997,37
SocialInfo,FlatBuffers,0,128,1699002198997,33
SocialInfo,FlatBuffers,0,128,1699002199996,34
SocialInfo,FlatBuffers,0,128,1699002200994,34
SocialInfo,FlatBuffers,0,128,1699002202015,40
SocialInfo,FlatBuffers,0,128,1699002202991,39
SocialInfo,FlatBuffers,0,128,1699002204003,33
SocialInfo,FlatBuffers,0,128,1699002205010,30
SocialInfo,FlatBuffers,0,128,1699002205999,39
SocialInfo,FlatBuffers,0,128,1699002207049,37
SocialInfo,FlatBuffers,0,128,1699002208010,38
SocialInfo,FlatBuffers,0,128,1699002209011,29
SocialInfo,FlatBuffers,0,128,1699002210015,26
SocialInfo,FlatBuffers,0,128,1699002210994,42
SocialInfo,FlatBuffers,0,128,1699002211995,34
SocialInfo,FlatBuffers,0,128,1699002213001,41
SocialInfo,FlatBuffers,0,128,1699002213998,36
SocialInfo,FlatBuffers,0,128,1699002214990,30
SocialInfo,FlatBuffers,0,128,1699002216002,39
SocialInfo,FlatBuffers,0,128,1699002217004,35
SocialInfo,FlatBuffers,0,128,1699002217988,33
SocialInfo,FlatBuffers,0,128,1699002218992,37
SocialInfo,FlatBuffers,0,128,1699002219997,36
SocialInfo,FlatBuffers,0,128,1699002220998,34
SocialInfo,FlatBuffers,0,128,1699002222001,40
SocialInfo,FlatBuffers,0,128,1699002223003,35
SocialInfo,FlatBuffers,0,128,1699002223992,36
SocialInfo,FlatBuffers,0,128,1699002224989,40
SocialInfo,FlatBuffers,0,128,1699002225994,42
SocialInfo,FlatBuffers,0,128,1699002227023,36
SocialInfo,FlatBuffers,0,128,1699002227993,36
SocialInfo,FlatBuffers,0,128,1699002228995,39
SocialInfo,FlatBuffers,0,128,1699002230006,38
SocialInfo,FlatBuffers,0,128,1699002231003,39
SocialInfo,FlatBuffers,0,128,1699002231999,32
SocialInfo,FlatBuffers,0,128,1699002233001,26
SocialInfo,MessagePack-CSharp,0,128,1699002234009,31
SocialInfo,MessagePack-CSharp,0,128,1699002235024,47
SocialInfo,MessagePack-CSharp,0,128,1699002235988,46
SocialInfo,MessagePack-CSharp,0,128,1699002237025,47
SocialInfo,MessagePack-CSharp,0,128,1699002237998,36
SocialInfo,MessagePack-CSharp,0,128,1699002238997,38
SocialInfo,MessagePack-CSharp,0,128,1699002239998,36
SocialInfo,MessagePack-CSharp,0,128,1699002241014,33
SocialInfo,MessagePack-CSharp,0,128,1699002241997,39
SocialInfo,MessagePack-CSharp,0,128,1699002242991,35
SocialInfo,MessagePack-CSharp,0,128,1699002243988,29
SocialInfo,MessagePack-CSharp,0,128,1699002244990,32
SocialInfo,MessagePack-CSharp,0,128,1699002245999,35
SocialInfo,MessagePack-CSharp,0,128,1699002246998,37
SocialInfo,MessagePack-CSharp,0,128,1699002248000,28
SocialInfo,MessagePack-CSharp,0,128,1699002249003,38
SocialInfo,MessagePack-CSharp,0,128,1699002249995,34
SocialInfo,MessagePack-CSharp,0,128,1699002251003,32
SocialInfo,MessagePack-CSharp,0,128,1699002251990,30
SocialInfo,MessagePack-CSharp,0,128,1699002253008,37
SocialInfo,MessagePack-CSharp,0,128,1699002253997,31
SocialInfo,MessagePack-CSharp,0,128,1699002254998,37
SocialInfo,MessagePack-CSharp,0,128,1699002255991,36
SocialInfo,MessagePack-CSharp,0,128,1699002256999,31
SocialInfo,MessagePack-CSharp,0,128,1699002258005,30
SocialInfo,MessagePack-CSharp,0,128,1699002258998,32
SocialInfo,MessagePack-CSharp,0,128,1699002259993,36
